t,v
2016-07-29T00:00:00Z,3814684711102.2
2016-07-30T00:00:00Z,3783979392238.54
2016-07-31T00:00:00Z,3799350762006.08
2016-08-01T00:00:00Z,3754489135403.35
2016-08-02T00:00:00Z,3463559509451.07
2016-08-03T00:00:00Z,3366317201379.15
2016-08-04T00:00:00Z,3659011406623.94
2016-08-05T00:00:00Z,3739879999269.09
2016-08-06T00:00:00Z,3663659754981.03
2016-08-07T00:00:00Z,3765178719983.66
2016-08-08T00:00:00Z,3842350456633.6
2016-08-09T00:00:00Z,4021507586692.22
2016-08-10T00:00:00Z,4122562967626.33
2016-08-11T00:00:00Z,4220777410835.08
2016-08-12T00:00:00Z,4176657540235.75
2016-08-13T00:00:00Z,4164961534680.78
2016-08-14T00:00:00Z,4181827802103.02
2016-08-15T00:00:00Z,4191312964200.07
2016-08-16T00:00:00Z,4311467001002.5
2016-08-17T00:00:00Z,4272427822471.63
2016-08-18T00:00:00Z,4311005806435.51
2016-08-19T00:00:00Z,4344724283827.02
2016-08-20T00:00:00Z,4443554165416.91
2016-08-21T00:00:00Z,4443461205883.72
2016-08-22T00:00:00Z,4529754309348.9
2016-08-23T00:00:00Z,4576358785049.54
2016-08-24T00:00:00Z,4584626272511.25
2016-08-25T00:00:00Z,4747924486832.99
2016-08-26T00:00:00Z,4865058890345.23
2016-08-27T00:00:00Z,4850915690196.91
2016-08-28T00:00:00Z,4803862003068.15
2016-08-29T00:00:00Z,4741539612496.93
2016-08-30T00:00:00Z,4756061669910.25
2016-08-31T00:00:00Z,4852661195097.93
2016-09-01T00:00:00Z,4890022555295.6
2016-09-02T00:00:00Z,4942092698155.2
2016-09-03T00:00:00Z,4713759914823.24
2016-09-04T00:00:00Z,4591617797283.87
2016-09-05T00:00:00Z,4754976681660.69
2016-09-06T00:00:00Z,4726440653740.11
2016-09-07T00:00:00Z,4858537791063.02
2016-09-08T00:00:00Z,4762777907419.45
2016-09-09T00:00:00Z,4796319426582.18
2016-09-10T00:00:00Z,4840211355394.76
2016-09-11T00:00:00Z,5017838422886.88
2016-09-12T00:00:00Z,4995054708188.58
2016-09-13T00:00:00Z,4976092417939.89
2016-09-14T00:00:00Z,5112885961038.84
2016-09-15T00:00:00Z,5102690697681.43
2016-09-16T00:00:00Z,5096075601037.79
2016-09-17T00:00:00Z,5273315823388.58
2016-09-18T00:00:00Z,4593266923957.72
2016-09-19T00:00:00Z,4639187266931.27
2016-09-20T00:00:00Z,5331614733560.77
2016-09-21T00:00:00Z,5465456672045.96
2016-09-22T00:00:00Z,4654065058774.22
2016-09-23T00:00:00Z,5236510593201.15
2016-09-24T00:00:00Z,5036411111651.81
2016-09-25T00:00:00Z,5450279959494.54
2016-09-26T00:00:00Z,5097277680100.2
2016-09-27T00:00:00Z,4997901480378.29
2016-09-28T00:00:00Z,5749170958596.51
2016-09-29T00:00:00Z,5931000798314.63
2016-09-30T00:00:00Z,5795648594014.87
2016-10-01T00:00:00Z,5093060858048.29
2016-10-02T00:00:00Z,5338082191727.94
2016-10-03T00:00:00Z,5845952716958.55
2016-10-04T00:00:00Z,6082274327244.94
2016-10-05T00:00:00Z,5433407756042.63
2016-10-06T00:00:00Z,5759914525620.91
2016-10-07T00:00:00Z,4751714628412.29
2016-10-08T00:00:00Z,5454985427159.93
2016-10-09T00:00:00Z,5943167018409.98
2016-10-10T00:00:00Z,6039663216424.03
2016-10-11T00:00:00Z,6275842022334.01
2016-10-12T00:00:00Z,5753307417136.97
2016-10-13T00:00:00Z,5796029629059.3
2016-10-14T00:00:00Z,6468477377128.82
2016-10-15T00:00:00Z,6656973951795.14
2016-10-16T00:00:00Z,6666526791807.99
2016-10-17T00:00:00Z,6352379329735.84
2016-10-18T00:00:00Z,6570370047409.83
2016-10-19T00:00:00Z,6123182881940.93
2016-10-20T00:00:00Z,6736344911993.09
2016-10-21T00:00:00Z,7205946854332.09
2016-10-22T00:00:00Z,7254523200226.35
2016-10-23T00:00:00Z,7095912760392.03
2016-10-24T00:00:00Z,7135485625311.27
2016-10-25T00:00:00Z,7298942862960.14
2016-10-26T00:00:00Z,7387769875551.34
2016-10-27T00:00:00Z,7292704127352.3
2016-10-28T00:00:00Z,6990274894079.69
2016-10-29T00:00:00Z,5558295985586.65
2016-10-30T00:00:00Z,5348494421393.28
2016-10-31T00:00:00Z,5756523068806.39
2016-11-01T00:00:00Z,4945161594571.97
2016-11-02T00:00:00Z,4457393765523.91
2016-11-03T00:00:00Z,4234582477841.45
2016-11-04T00:00:00Z,3900645261523.57
2016-11-05T00:00:00Z,3676914187458.67
2016-11-06T00:00:00Z,3616483168223.36
2016-11-07T00:00:00Z,4266702248519.21
2016-11-08T00:00:00Z,4785691881760.24
2016-11-09T00:00:00Z,4689378307481.1
2016-11-10T00:00:00Z,4314980334080.05
2016-11-11T00:00:00Z,4199284213154.56
2016-11-12T00:00:00Z,4256020196738.96
2016-11-13T00:00:00Z,4634558105783.84
2016-11-14T00:00:00Z,4780418493727.15
2016-11-15T00:00:00Z,4836863219702.61
2016-11-16T00:00:00Z,4750976521919.32
2016-11-17T00:00:00Z,4498682131213.12
2016-11-18T00:00:00Z,4825613595535.32
2016-11-19T00:00:00Z,5114376771465
2016-11-20T00:00:00Z,5591303059880.38
2016-11-21T00:00:00Z,5934085679021.01
2016-11-22T00:00:00Z,5549269286401.55
2016-11-23T00:00:00Z,5094431016276.4
2016-11-24T00:00:00Z,4651926034331.8
2016-11-25T00:00:00Z,4662533523801.84
2016-11-26T00:00:00Z,4735773466722.9
2016-11-27T00:00:00Z,4507070395202.56
2016-11-28T00:00:00Z,4726813974250.07
2016-11-29T00:00:00Z,4779148134270.07
2016-11-30T00:00:00Z,4856646334685.12
2016-12-01T00:00:00Z,4926091779686.64
2016-12-02T00:00:00Z,5007519140848.52
2016-12-03T00:00:00Z,5287607054760.43
2016-12-04T00:00:00Z,5236147575908.86
