t,v
2017-09-13T00:00:00Z,170419
2017-09-14T00:00:00Z,190503
2017-09-15T00:00:00Z,204789
2017-09-16T00:00:00Z,154075
2017-09-17T00:00:00Z,136941
2017-09-18T00:00:00Z,178749
2017-09-19T00:00:00Z,162817
2017-09-20T00:00:00Z,147836
2017-09-21T00:00:00Z,142841
2017-09-22T00:00:00Z,121254
2017-09-23T00:00:00Z,121411
2017-09-24T00:00:00Z,124421
2017-09-25T00:00:00Z,137119
2017-09-26T00:00:00Z,131153
2017-09-27T00:00:00Z,135765
2017-09-28T00:00:00Z,147791
2017-09-29T00:00:00Z,156714
2017-09-30T00:00:00Z,133151
2017-10-01T00:00:00Z,124278
2017-10-02T00:00:00Z,140401
2017-10-03T00:00:00Z,141331
2017-10-04T00:00:00Z,129059
2017-10-05T00:00:00Z,135034
2017-10-06T00:00:00Z,132567
2017-10-07T00:00:00Z,127245
2017-10-08T00:00:00Z,128629
2017-10-09T00:00:00Z,135126
2017-10-10T00:00:00Z,154041
2017-10-11T00:00:00Z,155522
2017-10-12T00:00:00Z,153890
2017-10-13T00:00:00Z,170469
2017-10-14T00:00:00Z,145289
2017-10-15T00:00:00Z,139572
2017-10-16T00:00:00Z,144220
2017-10-17T00:00:00Z,189570
2017-10-18T00:00:00Z,165342
2017-10-19T00:00:00Z,156856
2017-10-20T00:00:00Z,170173
2017-10-21T00:00:00Z,160742
2017-10-22T00:00:00Z,186909
2017-10-23T00:00:00Z,166494
2017-10-24T00:00:00Z,170165
2017-10-25T00:00:00Z,154253
2017-10-26T00:00:00Z,162618
2017-10-27T00:00:00Z,154874
2017-10-28T00:00:00Z,146002
2017-10-29T00:00:00Z,153401
2017-10-30T00:00:00Z,166123
2017-10-31T00:00:00Z,182932
2017-11-01T00:00:00Z,202644
2017-11-02T00:00:00Z,220466
2017-11-03T00:00:00Z,186478
2017-11-04T00:00:00Z,151330
2017-11-05T00:00:00Z,150763
2017-11-06T00:00:00Z,174732
2017-11-07T00:00:00Z,175979
2017-11-08T00:00:00Z,189926
2017-11-09T00:00:00Z,190626
2017-11-10T00:00:00Z,188493
2017-11-11T00:00:00Z,160347
2017-11-12T00:00:00Z,183910
2017-11-13T00:00:00Z,181225
2017-11-14T00:00:00Z,199988
2017-11-15T00:00:00Z,223244
2017-11-16T00:00:00Z,202645
2017-11-17T00:00:00Z,212944
2017-11-18T00:00:00Z,183780
2017-11-19T00:00:00Z,189524
2017-11-20T00:00:00Z,219476
2017-11-21T00:00:00Z,218139
2017-11-22T00:00:00Z,220795
2017-11-23T00:00:00Z,225891
2017-11-24T00:00:00Z,218081
2017-11-25T00:00:00Z,216984
2017-11-26T00:00:00Z,220373
2017-11-27T00:00:00Z,260656
2017-11-28T00:00:00Z,278303
2017-11-29T00:00:00Z,299281
2017-11-30T00:00:00Z,285565
2017-12-01T00:00:00Z,268631
2017-12-02T00:00:00Z,271028
2017-12-03T00:00:00Z,293629
2017-12-04T00:00:00Z,276215
2017-12-05T00:00:00Z,289577
2017-12-06T00:00:00Z,380313
2017-12-07T00:00:00Z,290036
2017-12-08T00:00:00Z,330413
2017-12-09T00:00:00Z,311016
2017-12-10T00:00:00Z,312247
2017-12-11T00:00:00Z,380294
2017-12-12T00:00:00Z,410522
2017-12-13T00:00:00Z,435675
2017-12-14T00:00:00Z,461722
2017-12-15T00:00:00Z,425951
2017-12-16T00:00:00Z,401509
2017-12-17T00:00:00Z,399637
2017-12-18T00:00:00Z,468630
2017-12-19T00:00:00Z,501139
2017-12-20T00:00:00Z,491617
2017-12-21T00:00:00Z,535598
2017-12-22T00:00:00Z,565433
2017-12-23T00:00:00Z,449595
2017-12-24T00:00:00Z,345239
2017-12-25T00:00:00Z,358548
2017-12-26T00:00:00Z,395997
2017-12-27T00:00:00Z,424109
2017-12-28T00:00:00Z,451719
2017-12-29T00:00:00Z,543083
2017-12-30T00:00:00Z,581059
2017-12-31T00:00:00Z,439879
2018-01-01T00:00:00Z,451998
2018-01-02T00:00:00Z,586797
2018-01-03T00:00:00Z,629392
2018-01-04T00:00:00Z,702940
2018-01-05T00:00:00Z,690235
2018-01-06T00:00:00Z,657053
2018-01-07T00:00:00Z,596175
2018-01-08T00:00:00Z,643389
2018-01-09T00:00:00Z,699229
2018-01-10T00:00:00Z,642920
2018-01-11T00:00:00Z,646356
2018-01-12T00:00:00Z,590107
2018-01-13T00:00:00Z,628030
2018-01-14T00:00:00Z,573315
2018-01-15T00:00:00Z,689905
2018-01-16T00:00:00Z,714225
2018-01-17T00:00:00Z,700017
2018-01-18T00:00:00Z,666438
2018-01-19T00:00:00Z,527087
2018-01-20T00:00:00Z,447804
2018-01-21T00:00:00Z,581373
2018-01-22T00:00:00Z,494049
2018-01-23T00:00:00Z,455973
2018-01-24T00:00:00Z,436862
2018-01-25T00:00:00Z,356979
2018-01-26T00:00:00Z,462472
2018-01-27T00:00:00Z,400533
2018-01-28T00:00:00Z,418541
2018-01-29T00:00:00Z,446137
2018-01-30T00:00:00Z,432135
2018-01-31T00:00:00Z,434297
2018-02-01T00:00:00Z,483961
2018-02-02T00:00:00Z,477848
2018-02-03T00:00:00Z,386100
2018-02-04T00:00:00Z,390788
2018-02-05T00:00:00Z,420605
2018-02-06T00:00:00Z,425657
2018-02-07T00:00:00Z,390899
2018-02-08T00:00:00Z,318872
2018-02-09T00:00:00Z,369110
2018-02-10T00:00:00Z,389413
2018-02-11T00:00:00Z,346086
2018-02-12T00:00:00Z,394940
2018-02-13T00:00:00Z,336310
2018-02-14T00:00:00Z,355600
2018-02-15T00:00:00Z,367990
2018-02-16T00:00:00Z,311007
2018-02-17T00:00:00Z,316744
2018-02-18T00:00:00Z,312835
2018-02-19T00:00:00Z,354249
2018-02-20T00:00:00Z,375920
2018-02-21T00:00:00Z,348747
2018-02-22T00:00:00Z,327243
2018-02-23T00:00:00Z,313928
2018-02-24T00:00:00Z,280631
2018-02-25T00:00:00Z,280732
2018-02-26T00:00:00Z,349032
2018-02-27T00:00:00Z,331637
2018-02-28T00:00:00Z,356756
2018-03-01T00:00:00Z,325983
2018-03-02T00:00:00Z,334720
2018-03-03T00:00:00Z,292902
2018-03-04T00:00:00Z,272420
2018-03-05T00:00:00Z,341039
2018-03-06T00:00:00Z,344292
2018-03-07T00:00:00Z,446567
2018-03-08T00:00:00Z,328651
2018-03-09T00:00:00Z,316142
2018-03-10T00:00:00Z,294827
2018-03-11T00:00:00Z,269455
2018-03-12T00:00:00Z,310872
2018-03-13T00:00:00Z,318086
2018-03-14T00:00:00Z,340814
2018-03-15T00:00:00Z,317769
2018-03-16T00:00:00Z,299714
2018-03-17T00:00:00Z,271646
2018-03-18T00:00:00Z,308344
2018-03-19T00:00:00Z,346002
2018-03-20T00:00:00Z,309062
2018-03-21T00:00:00Z,321548
2018-03-22T00:00:00Z,304806
2018-03-23T00:00:00Z,360771
2018-03-24T00:00:00Z,323054
2018-03-25T00:00:00Z,239379
2018-03-26T00:00:00Z,298471
2018-03-27T00:00:00Z,276378
2018-03-28T00:00:00Z,263701
2018-03-29T00:00:00Z,284767
2018-03-30T00:00:00Z,302697
2018-03-31T00:00:00Z,258005
2018-04-01T00:00:00Z,241667
2018-04-02T00:00:00Z,272345
2018-04-03T00:00:00Z,295636
2018-04-04T00:00:00Z,277388
2018-04-05T00:00:00Z,321740
2018-04-06T00:00:00Z,296087
2018-04-07T00:00:00Z,256927
2018-04-08T00:00:00Z,276349
2018-04-09T00:00:00Z,299876
2018-04-10T00:00:00Z,273718
2018-04-11T00:00:00Z,282619
2018-04-12T00:00:00Z,319473
2018-04-13T00:00:00Z,324122
2018-04-14T00:00:00Z,274467
2018-04-15T00:00:00Z,280462
2018-04-16T00:00:00Z,298025
2018-04-17T00:00:00Z,318108
2018-04-18T00:00:00Z,303442
2018-04-19T00:00:00Z,336554
2018-04-20T00:00:00Z,353036
2018-04-21T00:00:00Z,362104
2018-04-22T00:00:00Z,375269
2018-04-23T00:00:00Z,398853
2018-04-24T00:00:00Z,397119
2018-04-25T00:00:00Z,352729
2018-04-26T00:00:00Z,347314
2018-04-27T00:00:00Z,329409
2018-04-28T00:00:00Z,334905
2018-04-29T00:00:00Z,309662
2018-04-30T00:00:00Z,349845
2018-05-01T00:00:00Z,316590
2018-05-02T00:00:00Z,352782
2018-05-03T00:00:00Z,384820
2018-05-04T00:00:00Z,636842
2018-05-05T00:00:00Z,386029
2018-05-06T00:00:00Z,365220
2018-05-07T00:00:00Z,387600
2018-05-08T00:00:00Z,392906
2018-05-09T00:00:00Z,380628
2018-05-10T00:00:00Z,377753
2018-05-11T00:00:00Z,378266
2018-05-12T00:00:00Z,362743
2018-05-13T00:00:00Z,347440
2018-05-14T00:00:00Z,384986
2018-05-15T00:00:00Z,390493
2018-05-16T00:00:00Z,401754
2018-05-17T00:00:00Z,402182
2018-05-18T00:00:00Z,402564
2018-05-19T00:00:00Z,400723
2018-05-20T00:00:00Z,370323
2018-05-21T00:00:00Z,385610
2018-05-22T00:00:00Z,401508
2018-05-23T00:00:00Z,396809
2018-05-24T00:00:00Z,407598
2018-05-25T00:00:00Z,382613
2018-05-26T00:00:00Z,364419
2018-05-27T00:00:00Z,386427
2018-05-28T00:00:00Z,434911
2018-05-29T00:00:00Z,398413
2018-05-30T00:00:00Z,400827
2018-05-31T00:00:00Z,407822
2018-06-01T00:00:00Z,363396
2018-06-02T00:00:00Z,390600
2018-06-03T00:00:00Z,401453
2018-06-04T00:00:00Z,382946
2018-06-05T00:00:00Z,369706
2018-06-06T00:00:00Z,364224
2018-06-07T00:00:00Z,390856
2018-06-08T00:00:00Z,353661
2018-06-09T00:00:00Z,377206
2018-06-10T00:00:00Z,375340
2018-06-11T00:00:00Z,379350
2018-06-12T00:00:00Z,333131
2018-06-13T00:00:00Z,355800
2018-06-14T00:00:00Z,359735
2018-06-15T00:00:00Z,374176
2018-06-16T00:00:00Z,296327
2018-06-17T00:00:00Z,312235
2018-06-18T00:00:00Z,327097
2018-06-19T00:00:00Z,360185
2018-06-20T00:00:00Z,372228
2018-06-21T00:00:00Z,366233
2018-06-22T00:00:00Z,372048
2018-06-23T00:00:00Z,325471
2018-06-24T00:00:00Z,337647
2018-06-25T00:00:00Z,476642
2018-06-26T00:00:00Z,363353
2018-06-27T00:00:00Z,373569
2018-06-28T00:00:00Z,384881
2018-06-29T00:00:00Z,364242
2018-06-30T00:00:00Z,247996
2018-07-01T00:00:00Z,193411
2018-07-02T00:00:00Z,232096
2018-07-03T00:00:00Z,227933
2018-07-04T00:00:00Z,225808
2018-07-05T00:00:00Z,247255
2018-07-06T00:00:00Z,215491
2018-07-07T00:00:00Z,212632
2018-07-08T00:00:00Z,266212
2018-07-09T00:00:00Z,282604
2018-07-10T00:00:00Z,284996
2018-07-11T00:00:00Z,263993
2018-07-12T00:00:00Z,247943
2018-07-13T00:00:00Z,231582
2018-07-14T00:00:00Z,225112
2018-07-15T00:00:00Z,223361
2018-07-16T00:00:00Z,324533
2018-07-17T00:00:00Z,334043
2018-07-18T00:00:00Z,385497
2018-07-19T00:00:00Z,353380
2018-07-20T00:00:00Z,325993
2018-07-21T00:00:00Z,277942
2018-07-22T00:00:00Z,319803
2018-07-23T00:00:00Z,382842
2018-07-24T00:00:00Z,405268
2018-07-25T00:00:00Z,406421
2018-07-26T00:00:00Z,366091
2018-07-27T00:00:00Z,393551
2018-07-28T00:00:00Z,357777
2018-07-29T00:00:00Z,348481
2018-07-30T00:00:00Z,365628
2018-07-31T00:00:00Z,364774
2018-08-01T00:00:00Z,362641
2018-08-02T00:00:00Z,361891
2018-08-03T00:00:00Z,373515
2018-08-04T00:00:00Z,329665
2018-08-05T00:00:00Z,307041
2018-08-06T00:00:00Z,335825
2018-08-07T00:00:00Z,307071
2018-08-08T00:00:00Z,269653
2018-08-09T00:00:00Z,262265
2018-08-10T00:00:00Z,298821
2018-08-11T00:00:00Z,320551
2018-08-12T00:00:00Z,323034
2018-08-13T00:00:00Z,336707
2018-08-14T00:00:00Z,322562
2018-08-15T00:00:00Z,315555
2018-08-16T00:00:00Z,336958
2018-08-17T00:00:00Z,298310
2018-08-18T00:00:00Z,291247
2018-08-19T00:00:00Z,283965
2018-08-20T00:00:00Z,319204
2018-08-21T00:00:00Z,283375
2018-08-22T00:00:00Z,292932
2018-08-23T00:00:00Z,289997
2018-08-24T00:00:00Z,301887
2018-08-25T00:00:00Z,290696
2018-08-26T00:00:00Z,301704
2018-08-27T00:00:00Z,319753
2018-08-28T00:00:00Z,311432
2018-08-29T00:00:00Z,257379
2018-08-30T00:00:00Z,272927
2018-08-31T00:00:00Z,277839
2018-09-01T00:00:00Z,307537
2018-09-02T00:00:00Z,312176
2018-09-03T00:00:00Z,317999
2018-09-04T00:00:00Z,296656
2018-09-05T00:00:00Z,302289
2018-09-06T00:00:00Z,290897
2018-09-07T00:00:00Z,294029
2018-09-08T00:00:00Z,274658
2018-09-09T00:00:00Z,278538
2018-09-10T00:00:00Z,271355
2018-09-11T00:00:00Z,248152
2018-09-12T00:00:00Z,248885
2018-09-13T00:00:00Z,265172
2018-09-14T00:00:00Z,240159
2018-09-15T00:00:00Z,209539
2018-09-16T00:00:00Z,208452
2018-09-17T00:00:00Z,253144
2018-09-18T00:00:00Z,224345
2018-09-19T00:00:00Z,216210
2018-09-20T00:00:00Z,232801
2018-09-21T00:00:00Z,244858
2018-09-22T00:00:00Z,216166
2018-09-23T00:00:00Z,213502
2018-09-24T00:00:00Z,215325
2018-09-25T00:00:00Z,228975
2018-09-26T00:00:00Z,213754
2018-09-27T00:00:00Z,233265
2018-09-28T00:00:00Z,235655
2018-09-29T00:00:00Z,199983
2018-09-30T00:00:00Z,229339
2018-10-01T00:00:00Z,220471
2018-10-02T00:00:00Z,217721
2018-10-03T00:00:00Z,254293
2018-10-04T00:00:00Z,267083
2018-10-05T00:00:00Z,278701
2018-10-06T00:00:00Z,282015
2018-10-07T00:00:00Z,230043
2018-10-08T00:00:00Z,249668
2018-10-09T00:00:00Z,253648
2018-10-10T00:00:00Z,242818
2018-10-11T00:00:00Z,256020
2018-10-12T00:00:00Z,252120
2018-10-13T00:00:00Z,250542
2018-10-14T00:00:00Z,235777
2018-10-15T00:00:00Z,266483
2018-10-16T00:00:00Z,275248
2018-10-17T00:00:00Z,281159
2018-10-18T00:00:00Z,267431
2018-10-19T00:00:00Z,262565
2018-10-20T00:00:00Z,254041
2018-10-21T00:00:00Z,239209
2018-10-22T00:00:00Z,281713
2018-10-23T00:00:00Z,269733
2018-10-24T00:00:00Z,271812
2018-10-25T00:00:00Z,258725
2018-10-26T00:00:00Z,266347
2018-10-27T00:00:00Z,240906
2018-10-28T00:00:00Z,244275
2018-10-29T00:00:00Z,289791
2018-10-30T00:00:00Z,298978
2018-10-31T00:00:00Z,287944
2018-11-01T00:00:00Z,271856
2018-11-02T00:00:00Z,236992
2018-11-03T00:00:00Z,229463
2018-11-04T00:00:00Z,236669
2018-11-05T00:00:00Z,262431
2018-11-06T00:00:00Z,251965
2018-11-07T00:00:00Z,238372
2018-11-08T00:00:00Z,233419
2018-11-09T00:00:00Z,258067
2018-11-10T00:00:00Z,237237
2018-11-11T00:00:00Z,263930
2018-11-12T00:00:00Z,261016
2018-11-13T00:00:00Z,248555
2018-11-14T00:00:00Z,257977
2018-11-15T00:00:00Z,248930
2018-11-16T00:00:00Z,238707
2018-11-17T00:00:00Z,217636
2018-11-18T00:00:00Z,213228
2018-11-19T00:00:00Z,291014
2018-11-20T00:00:00Z,265317
2018-11-21T00:00:00Z,233937
2018-11-22T00:00:00Z,228962
2018-11-23T00:00:00Z,230052
2018-11-24T00:00:00Z,203765
2018-11-25T00:00:00Z,222053
2018-11-26T00:00:00Z,234432
2018-11-27T00:00:00Z,223427
2018-11-28T00:00:00Z,248140
2018-11-29T00:00:00Z,220224
2018-11-30T00:00:00Z,235165
2018-12-01T00:00:00Z,211012
2018-12-02T00:00:00Z,206970
2018-12-03T00:00:00Z,221674
2018-12-04T00:00:00Z,216687
2018-12-05T00:00:00Z,234206
2018-12-06T00:00:00Z,230912
2018-12-07T00:00:00Z,245120
2018-12-08T00:00:00Z,258649
2018-12-09T00:00:00Z,227890
2018-12-10T00:00:00Z,253681
2018-12-11T00:00:00Z,220323
2018-12-12T00:00:00Z,220922
2018-12-13T00:00:00Z,222198
2018-12-14T00:00:00Z,224141
2018-12-15T00:00:00Z,229908
2018-12-16T00:00:00Z,232587
2018-12-17T00:00:00Z,234430
2018-12-18T00:00:00Z,221969
2018-12-19T00:00:00Z,243591
2018-12-20T00:00:00Z,244596
2018-12-21T00:00:00Z,240591
2018-12-22T00:00:00Z,200280
2018-12-23T00:00:00Z,226021
2018-12-24T00:00:00Z,250719
2018-12-25T00:00:00Z,225577
2018-12-26T00:00:00Z,231627
2018-12-27T00:00:00Z,236954
2018-12-28T00:00:00Z,246352
2018-12-29T00:00:00Z,239155
2018-12-30T00:00:00Z,206301
2018-12-31T00:00:00Z,223168
2019-01-01T00:00:00Z,199718
2019-01-02T00:00:00Z,238591
2019-01-03T00:00:00Z,256833
2019-01-04T00:00:00Z,226922
2019-01-05T00:00:00Z,214353
2019-01-06T00:00:00Z,219445
2019-01-07T00:00:00Z,248305
2019-01-08T00:00:00Z,245232
2019-01-09T00:00:00Z,247069
2019-01-10T00:00:00Z,241397
2019-01-11T00:00:00Z,233786
2019-01-12T00:00:00Z,187940
2019-01-13T00:00:00Z,197366
2019-01-14T00:00:00Z,269833
2019-01-15T00:00:00Z,243768
2019-01-16T00:00:00Z,215489
2019-01-17T00:00:00Z,215061
2019-01-18T00:00:00Z,215722
2019-01-19T00:00:00Z,206647
2019-01-20T00:00:00Z,194747
2019-01-21T00:00:00Z,213394
2019-01-22T00:00:00Z,205638
2019-01-23T00:00:00Z,213264
2019-01-24T00:00:00Z,201489
2019-01-25T00:00:00Z,211410
2019-01-26T00:00:00Z,195036
2019-01-27T00:00:00Z,200010
2019-01-28T00:00:00Z,240993
2019-01-29T00:00:00Z,218188
2019-01-30T00:00:00Z,207513
2019-01-31T00:00:00Z,207126
2019-02-01T00:00:00Z,203189
2019-02-02T00:00:00Z,182227
2019-02-03T00:00:00Z,168013
2019-02-04T00:00:00Z,164595
2019-02-05T00:00:00Z,167213
2019-02-06T00:00:00Z,171986
2019-02-07T00:00:00Z,167519
2019-02-08T00:00:00Z,184410
2019-02-09T00:00:00Z,169210
2019-02-10T00:00:00Z,155953
2019-02-11T00:00:00Z,178065
2019-02-12T00:00:00Z,183115
2019-02-13T00:00:00Z,187874
2019-02-14T00:00:00Z,187709
2019-02-15T00:00:00Z,191532
2019-02-16T00:00:00Z,180899
2019-02-17T00:00:00Z,175920
2019-02-18T00:00:00Z,222679
2019-02-19T00:00:00Z,218510
2019-02-20T00:00:00Z,201485
2019-02-21T00:00:00Z,193284
2019-02-22T00:00:00Z,197973
2019-02-23T00:00:00Z,188464
2019-02-24T00:00:00Z,201385
2019-02-25T00:00:00Z,209900
2019-02-26T00:00:00Z,209723
2019-02-27T00:00:00Z,214695
2019-02-28T00:00:00Z,221659
2019-03-01T00:00:00Z,225872
2019-03-02T00:00:00Z,207944
2019-03-03T00:00:00Z,194227
2019-03-04T00:00:00Z,227430
2019-03-05T00:00:00Z,226692
2019-03-06T00:00:00Z,225872
2019-03-07T00:00:00Z,225519
2019-03-08T00:00:00Z,226292
2019-03-09T00:00:00Z,224382
2019-03-10T00:00:00Z,188550
2019-03-11T00:00:00Z,206611
2019-03-12T00:00:00Z,227971
2019-03-13T00:00:00Z,221073
2019-03-14T00:00:00Z,228308
2019-03-15T00:00:00Z,215033
2019-03-16T00:00:00Z,193302
2019-03-17T00:00:00Z,200211
2019-03-18T00:00:00Z,229432
2019-03-19T00:00:00Z,234632
2019-03-20T00:00:00Z,230507
2019-03-21T00:00:00Z,217302
2019-03-22T00:00:00Z,220950
2019-03-23T00:00:00Z,204313
2019-03-24T00:00:00Z,202033
2019-03-25T00:00:00Z,255205
2019-03-26T00:00:00Z,241694
2019-03-27T00:00:00Z,231730
2019-03-28T00:00:00Z,241263
2019-03-29T00:00:00Z,235121
2019-03-30T00:00:00Z,231633
2019-03-31T00:00:00Z,220683
2019-04-01T00:00:00Z,279675
2019-04-02T00:00:00Z,310402
2019-04-03T00:00:00Z,292611
2019-04-04T00:00:00Z,260778
2019-04-05T00:00:00Z,252322
2019-04-06T00:00:00Z,222522
2019-04-07T00:00:00Z,233764
2019-04-08T00:00:00Z,263907
2019-04-09T00:00:00Z,262657
2019-04-10T00:00:00Z,250109
2019-04-11T00:00:00Z,284524
2019-04-12T00:00:00Z,298063
2019-04-13T00:00:00Z,250067
2019-04-14T00:00:00Z,206183
2019-04-15T00:00:00Z,249889
2019-04-16T00:00:00Z,245079
2019-04-17T00:00:00Z,254306
2019-04-18T00:00:00Z,258054
2019-04-19T00:00:00Z,282606
2019-04-20T00:00:00Z,332957
2019-04-21T00:00:00Z,270823
2019-04-22T00:00:00Z,284359
2019-04-23T00:00:00Z,289051
2019-04-24T00:00:00Z,267266
2019-04-25T00:00:00Z,253973
2019-04-26T00:00:00Z,249803
2019-04-27T00:00:00Z,215559
2019-04-28T00:00:00Z,220006
2019-04-29T00:00:00Z,243373
2019-04-30T00:00:00Z,261278
2019-05-01T00:00:00Z,264192
2019-05-02T00:00:00Z,226055
2019-05-03T00:00:00Z,238961
2019-05-04T00:00:00Z,219018
2019-05-05T00:00:00Z,222634
2019-05-06T00:00:00Z,246461
2019-05-07T00:00:00Z,242072
2019-05-08T00:00:00Z,248644
2019-05-09T00:00:00Z,253883
2019-05-10T00:00:00Z,265020
2019-05-11T00:00:00Z,260438
2019-05-12T00:00:00Z,249666
2019-05-13T00:00:00Z,287808
2019-05-14T00:00:00Z,315537
2019-05-15T00:00:00Z,334565
2019-05-16T00:00:00Z,360933
2019-05-17T00:00:00Z,321470
2019-05-18T00:00:00Z,286082
2019-05-19T00:00:00Z,280526
2019-05-20T00:00:00Z,303784
2019-05-21T00:00:00Z,325200
2019-05-22T00:00:00Z,304000
2019-05-23T00:00:00Z,308834
2019-05-24T00:00:00Z,317732
2019-05-25T00:00:00Z,292288
2019-05-26T00:00:00Z,286289
2019-05-27T00:00:00Z,340415
2019-05-28T00:00:00Z,325007
2019-05-29T00:00:00Z,328964
2019-05-30T00:00:00Z,331147
2019-05-31T00:00:00Z,354727
2019-06-01T00:00:00Z,434042
2019-06-02T00:00:00Z,406340
2019-06-03T00:00:00Z,360611
2019-06-04T00:00:00Z,324415
2019-06-05T00:00:00Z,295236
2019-06-06T00:00:00Z,337298
2019-06-07T00:00:00Z,268897
2019-06-08T00:00:00Z,249749
2019-06-09T00:00:00Z,304530
2019-06-10T00:00:00Z,289265
2019-06-11T00:00:00Z,353491
2019-06-12T00:00:00Z,448574
2019-06-13T00:00:00Z,324614
2019-06-14T00:00:00Z,313577
2019-06-15T00:00:00Z,309419
2019-06-16T00:00:00Z,416811
2019-06-17T00:00:00Z,294631
2019-06-18T00:00:00Z,311976
2019-06-19T00:00:00Z,306246
2019-06-20T00:00:00Z,284443
2019-06-21T00:00:00Z,335925
2019-06-22T00:00:00Z,320424
2019-06-23T00:00:00Z,293196
2019-06-24T00:00:00Z,321384
2019-06-25T00:00:00Z,321003
2019-06-26T00:00:00Z,354847
2019-06-27T00:00:00Z,322803
2019-06-28T00:00:00Z,298289
2019-06-29T00:00:00Z,279809
2019-06-30T00:00:00Z,257188
2019-07-01T00:00:00Z,292532
2019-07-02T00:00:00Z,347614
2019-07-03T00:00:00Z,323873
2019-07-04T00:00:00Z,316743
2019-07-05T00:00:00Z,286125
2019-07-06T00:00:00Z,268148
2019-07-07T00:00:00Z,242878
2019-07-08T00:00:00Z,297628
2019-07-09T00:00:00Z,315248
2019-07-10T00:00:00Z,302167
2019-07-11T00:00:00Z,281037
2019-07-12T00:00:00Z,298916
2019-07-13T00:00:00Z,239712
2019-07-14T00:00:00Z,251445
2019-07-15T00:00:00Z,298680
2019-07-16T00:00:00Z,240463
2019-07-17T00:00:00Z,283917
2019-07-18T00:00:00Z,271457
2019-07-19T00:00:00Z,269622
2019-07-20T00:00:00Z,238478
2019-07-21T00:00:00Z,216218
2019-07-22T00:00:00Z,275572
2019-07-23T00:00:00Z,240223
2019-07-24T00:00:00Z,227754
2019-07-25T00:00:00Z,232158
2019-07-26T00:00:00Z,257163
2019-07-27T00:00:00Z,241353
2019-07-28T00:00:00Z,239653
2019-07-29T00:00:00Z,266045
2019-07-30T00:00:00Z,301639
2019-07-31T00:00:00Z,260057
2019-08-01T00:00:00Z,246724
2019-08-02T00:00:00Z,268489
2019-08-03T00:00:00Z,225870
2019-08-04T00:00:00Z,238818
2019-08-05T00:00:00Z,301906
2019-08-06T00:00:00Z,313651
2019-08-07T00:00:00Z,280128
2019-08-08T00:00:00Z,275012
2019-08-09T00:00:00Z,289600
2019-08-10T00:00:00Z,270473
2019-08-11T00:00:00Z,240569
2019-08-12T00:00:00Z,298162
2019-08-13T00:00:00Z,285784
2019-08-14T00:00:00Z,285729
2019-08-15T00:00:00Z,262362
2019-08-16T00:00:00Z,295864
2019-08-17T00:00:00Z,254892
2019-08-18T00:00:00Z,242602
2019-08-19T00:00:00Z,273077
2019-08-20T00:00:00Z,286604
2019-08-21T00:00:00Z,292065
2019-08-22T00:00:00Z,282136
2019-08-23T00:00:00Z,292250
2019-08-24T00:00:00Z,267433
2019-08-25T00:00:00Z,258886
2019-08-26T00:00:00Z,286483
2019-08-27T00:00:00Z,289409
2019-08-28T00:00:00Z,278235
2019-08-29T00:00:00Z,284006
2019-08-30T00:00:00Z,271360
2019-08-31T00:00:00Z,257806
2019-09-01T00:00:00Z,248057
2019-09-02T00:00:00Z,291287
2019-09-03T00:00:00Z,282766
2019-09-04T00:00:00Z,277368
2019-09-05T00:00:00Z,307606
2019-09-06T00:00:00Z,299772
2019-09-07T00:00:00Z,267753
2019-09-08T00:00:00Z,264024
2019-09-09T00:00:00Z,301253
2019-09-10T00:00:00Z,281554
2019-09-11T00:00:00Z,283969
2019-09-12T00:00:00Z,286123
2019-09-13T00:00:00Z,253073
2019-09-14T00:00:00Z,254012
2019-09-15T00:00:00Z,261175
2019-09-16T00:00:00Z,294845
2019-09-17T00:00:00Z,280143
2019-09-18T00:00:00Z,284811
2019-09-19T00:00:00Z,274026
2019-09-20T00:00:00Z,288778
2019-09-21T00:00:00Z,228626
2019-09-22T00:00:00Z,216587
2019-09-23T00:00:00Z,231699
2019-09-24T00:00:00Z,269909
2019-09-25T00:00:00Z,253504
2019-09-26T00:00:00Z,245498
2019-09-27T00:00:00Z,242179
2019-09-28T00:00:00Z,234169
2019-09-29T00:00:00Z,209021
2019-09-30T00:00:00Z,248497
2019-10-01T00:00:00Z,252220
2019-10-02T00:00:00Z,249606
2019-10-03T00:00:00Z,220089
2019-10-04T00:00:00Z,216137
2019-10-05T00:00:00Z,227331
2019-10-06T00:00:00Z,216643
2019-10-07T00:00:00Z,234315
2019-10-08T00:00:00Z,251807
2019-10-09T00:00:00Z,278317
2019-10-10T00:00:00Z,264966
2019-10-11T00:00:00Z,264451
2019-10-12T00:00:00Z,233729
2019-10-13T00:00:00Z,212575
2019-10-14T00:00:00Z,239115
2019-10-15T00:00:00Z,252269
2019-10-16T00:00:00Z,243295
2019-10-17T00:00:00Z,241524
2019-10-18T00:00:00Z,267980
2019-10-19T00:00:00Z,239444
2019-10-20T00:00:00Z,219298
2019-10-21T00:00:00Z,244554
2019-10-22T00:00:00Z,249352
2019-10-23T00:00:00Z,243501
2019-10-24T00:00:00Z,242502
2019-10-25T00:00:00Z,252176
2019-10-26T00:00:00Z,250673
2019-10-27T00:00:00Z,222839
2019-10-28T00:00:00Z,253589
2019-10-29T00:00:00Z,251485
