t,v
2010-03-01T00:00:00Z,36220654.4523197
2010-03-02T00:00:00Z,35323635.079497
2010-03-03T00:00:00Z,28543023.098475
2010-03-04T00:00:00Z,34952042.010549
2010-03-05T00:00:00Z,32404661.0806846
2010-03-06T00:00:00Z,32309226.8829285
2010-03-07T00:00:00Z,33728214.8300921
2010-03-08T00:00:00Z,27874068.6943393
2010-03-09T00:00:00Z,32787322.5562578
2010-03-10T00:00:00Z,36606025.7883178
2010-03-11T00:00:00Z,29779929.2975062
2010-03-12T00:00:00Z,27319016.181667
2010-03-13T00:00:00Z,34435214.9791779
2010-03-14T00:00:00Z,28193993.9442868
2010-03-15T00:00:00Z,30554690.0682403
2010-03-16T00:00:00Z,28132292.0474411
2010-03-17T00:00:00Z,30694987.7501841
2010-03-18T00:00:00Z,30414703.3399329
2010-03-19T00:00:00Z,34267576.6325766
2010-03-20T00:00:00Z,41528472.7027226
2010-03-21T00:00:00Z,40926951.1181012
2010-03-22T00:00:00Z,40319521.0259397
2010-03-23T00:00:00Z,47156300.8512664
2010-03-24T00:00:00Z,38825739.3063423
2010-03-25T00:00:00Z,42276440.7106292
2010-03-26T00:00:00Z,44688186.5443345
2010-03-27T00:00:00Z,40717332.104581
2010-03-28T00:00:00Z,41889524.8682032
2010-03-29T00:00:00Z,41482141.1864807
2010-03-30T00:00:00Z,43817989.1189128
2010-03-31T00:00:00Z,44055022.7780566
2010-04-01T00:00:00Z,43922196.5907189
2010-04-02T00:00:00Z,47170922.3897652
2010-04-03T00:00:00Z,48674364.2324235
2010-04-04T00:00:00Z,51480269.6895122
2010-04-05T00:00:00Z,46398522.0120321
2010-04-06T00:00:00Z,47930556.4034189
2010-04-07T00:00:00Z,58739448.8498158
2010-04-08T00:00:00Z,55132292.2380713
2010-04-09T00:00:00Z,56962888.932982
2010-04-10T00:00:00Z,79400840.2761846
2010-04-11T00:00:00Z,66780486.9107068
2010-04-12T00:00:00Z,68499190.2477219
2010-04-13T00:00:00Z,73949032.1851002
2010-04-14T00:00:00Z,69925846.077225
2010-04-15T00:00:00Z,83574609.4850154
2010-04-16T00:00:00Z,80573943.1622137
2010-04-17T00:00:00Z,83147068.8465969
2010-04-18T00:00:00Z,93656971.7636913
2010-04-19T00:00:00Z,89551766.2877004
2010-04-20T00:00:00Z,78714554.0854684
2010-04-21T00:00:00Z,87476887.8967831
2010-04-22T00:00:00Z,90588019.2013347
2010-04-23T00:00:00Z,85612950.2533309
2010-04-24T00:00:00Z,95236287.829211
2010-04-25T00:00:00Z,90200931.1412358
2010-04-26T00:00:00Z,92951634.8631326
2010-04-27T00:00:00Z,102620156.564728
2010-04-28T00:00:00Z,100671237.315574
2010-04-29T00:00:00Z,82685378.1670561
2010-04-30T00:00:00Z,83134744.039263
2010-05-01T00:00:00Z,102432862.850761
2010-05-02T00:00:00Z,86950845.6448761
2010-05-03T00:00:00Z,90420620.1082896
2010-05-04T00:00:00Z,81554919.2711643
2010-05-05T00:00:00Z,87309827.7248085
2010-05-06T00:00:00Z,94718952.0997132
2010-05-07T00:00:00Z,83709598.8971733
2010-05-08T00:00:00Z,99313707.2232953
2010-05-09T00:00:00Z,89336466.7153186
2010-05-10T00:00:00Z,82517529.8081635
2010-05-11T00:00:00Z,72758271.7734745
2010-05-12T00:00:00Z,76349444.6265455
2010-05-13T00:00:00Z,82093659.7351196
2010-05-14T00:00:00Z,78180906.5722237
2010-05-15T00:00:00Z,58353966.9236912
2010-05-16T00:00:00Z,75647906.4756244
2010-05-17T00:00:00Z,85002482.3109521
2010-05-18T00:00:00Z,107933573.094408
2010-05-19T00:00:00Z,100409551.415635
2010-05-20T00:00:00Z,116721702.19961
2010-05-21T00:00:00Z,103779669.902102
2010-05-22T00:00:00Z,107954351.109501
2010-05-23T00:00:00Z,123561337.923099
2010-05-24T00:00:00Z,110972591.762632
2010-05-25T00:00:00Z,123797885.705987
2010-05-26T00:00:00Z,128708645.58118
2010-05-27T00:00:00Z,112663182.139085
2010-05-28T00:00:00Z,130517919.19934
2010-05-29T00:00:00Z,123313686.824214
2010-05-30T00:00:00Z,121361361.567457
2010-05-31T00:00:00Z,117120587.484549
2010-06-01T00:00:00Z,110906185.916996
2010-06-02T00:00:00Z,118342767.108543
2010-06-03T00:00:00Z,125043412.843615
2010-06-04T00:00:00Z,96872013.8768075
2010-06-05T00:00:00Z,120932276.601783
2010-06-06T00:00:00Z,121290092.194606
2010-06-07T00:00:00Z,128568415.009046
2010-06-08T00:00:00Z,131074761.352234
2010-06-09T00:00:00Z,129459463.169356
2010-06-10T00:00:00Z,124484090.956478
2010-06-11T00:00:00Z,141095280.680439
2010-06-12T00:00:00Z,114304853.535008
2010-06-13T00:00:00Z,148026962.285648
2010-06-14T00:00:00Z,134577546.01275
2010-06-15T00:00:00Z,158610416.127435
2010-06-16T00:00:00Z,123887890.117607
2010-06-17T00:00:00Z,125607352.361603
2010-06-18T00:00:00Z,122592190.74536
2010-06-19T00:00:00Z,129688325.66163
2010-06-20T00:00:00Z,152681342.005188
2010-06-21T00:00:00Z,124776693.098685
2010-06-22T00:00:00Z,132867724.112078
2010-06-23T00:00:00Z,160477482.00928
2010-06-24T00:00:00Z,151544789.384108
2010-06-25T00:00:00Z,139973406.361799
2010-06-26T00:00:00Z,148116417.594586
2010-06-27T00:00:00Z,168241694.315272
2010-06-28T00:00:00Z,145954614.593274
2010-06-29T00:00:00Z,162909138.309421
2010-06-30T00:00:00Z,174498075.858794
2010-07-01T00:00:00Z,199053322.145722
2010-07-02T00:00:00Z,142815991.399835
2010-07-03T00:00:00Z,194814584.162079
2010-07-04T00:00:00Z,158826871.459773
2010-07-05T00:00:00Z,166227181.357078
2010-07-06T00:00:00Z,187734906.025705
2010-07-07T00:00:00Z,180160323.854549
2010-07-08T00:00:00Z,176451258.529662
2010-07-09T00:00:00Z,229854088.733731
2010-07-10T00:00:00Z,230654863.700718
2010-07-11T00:00:00Z,206833647.944207
2010-07-12T00:00:00Z,665082582.962382
2010-07-13T00:00:00Z,1081315971.51239
2010-07-14T00:00:00Z,1230921087.42838
